product_barcode,product_label,product_size,brand_name,manufacturer_country,manufacturer_name,scan_country,data_url,bottle_weight,bottle_count
0069000061015,Pure Water Perfect Taste,591 ml,Aquafina,US,"Pepsico, Inc",CA,https://wastebase.org/#/o/fa6fbb15-8b61-4e1d-867f-db43d9d31fd3,,25
0069000061015,Pure Water Perfect Taste,591 ml,Aquafina,US,"Pepsico, Inc",UG,https://wastebase.org/#/o/fa6fbb15-8b61-4e1d-867f-db43d9d31fd3,,15
0069000147344,Mountain Dew Voltage,591ml,Mountain Dew,US,"Pepsico, Inc",CA,https://wastebase.org/#/o/fa6fbb15-8b61-4e1d-867f-db43d9d31fd3,,2
0069000147870,Lemon,547 ml,Pure Leaf,US,"Pepsico, Inc",CA,https://wastebase.org/#/o/fa6fbb15-8b61-4e1d-867f-db43d9d31fd3,,5
0069000148846,Peach,547 ml,Pure Leaf,US,"Pepsico, Inc",CA,https://wastebase.org/#/o/fa6fbb15-8b61-4e1d-867f-db43d9d31fd3,,1
0069000154939,Mountain Dew Baja Blast,591 ml,Mountain Dew,US,"Pepsico, Inc",CA,https://wastebase.org/#/o/fa6fbb15-8b61-4e1d-867f-db43d9d31fd3,,2
0069000159286,Rasberry Lemonade,591ml,Mountain Dew,US,"Pepsico, Inc",CA,https://wastebase.org/#/o/fa6fbb15-8b61-4e1d-867f-db43d9d31fd3,,1
0069001002918,Pepsi,591 ml,Pepsi,US,"Pepsico, Inc",CA,https://wastebase.org/#/o/fa6fbb15-8b61-4e1d-867f-db43d9d31fd3,,2
0070137111214,Cigar,5.0 g,Middleton's,US,John Middleton Inc.,US,https://wastebase.org/#/o/cc71dd06-654d-4010-b3e0-87e4c26bc300,,1
0070847811190,Energy Drink,473 ml,Monster,US,Monster Beverage Corporation,CA,https://wastebase.org/#/o/a8f14ebf-6855-4123-8e55-5fb3e01a6481,,1
0070847811190,Energy Drink,473 ml,Monster,US,Monster Beverage Corporation,UG,https://wastebase.org/#/o/a8f14ebf-6855-4123-8e55-5fb3e01a6481,,5
0071464240400,Fruit juice smoothie,450 ml,Bolthouse Farms,US,Boltehouse Juice LLC,US,https://wastebase.org/#/o/a45c2942-e989-423a-8910-8f81ee7d02e9,,1
0072030023014,Cheese Danish,142 g,Entenmann's,US,Bimbo Bakeries,US,https://wastebase.org/#/o/6c7040ad-ffbc-482d-8593-735a2da5971c,,1
0076280045314,Calcium and Magnesium,1.600ml,Solaray Dietary supplement,UK,UNKNOWN_ORG,TZ,https://wastebase.org/#/o/00000000-0000-0000-0000-000000000001,,1
0076301590052,APPLE & EVE apple juice,290 ml,APPLE&EVE,CA,Industries Lassonde Inc.,GH,https://wastebase.org/#/o/f9a29ebc-5255-4e9a-a17b-0d4060f9819e,,100
0076412480044,Gorgeous Green Lentils,250 g,Lidl,DE,Schwarz Group,GB,https://wastebase.org/#/o/1398692e-a9f6-485c-9a7a-fb3b2e2426ac,,1
0080686832133,Sauza Tequila,375 ml,Sauza,JP,Suntory Holdings Limited,CA,https://wastebase.org/#/o/e072cc5d-03b1-4573-bde7-abe1bfbd668c,,3
008080150059,Fiery Pink Pepper Body Lotion,300 ml,Molton Brown,UK,UNKNOWN_ORG,GB,https://wastebase.org/#/o/00000000-0000-0000-0000-000000000001,,1
0081821021023,Iodated table salt,500 g,Cerebos,ZA,The Bud Group,MW,https://wastebase.org/#/o/35e95de5-c909-47fd-9974-4768ac8a8cc9,,1
0082000749981,East Coast White Rum,750 ml,Captain Morgan,GB,Diageo Plc,CA,https://wastebase.org/#/o/359bffc0-5baa-44dc-9548-60e400943c13,,1
0082000763581,Smirnoff Ice Org.,1 L,Smirnoff,GB,Diageo Plc,CA,https://wastebase.org/#/o/359bffc0-5baa-44dc-9548-60e400943c13,,3
0082000795254,Vodka,750 ml,Smirnoff,GB,Diageo Plc,CA,https://wastebase.org/#/o/359bffc0-5baa-44dc-9548-60e400943c13,,3
0083900006266,Lemon Ice Tea,500 ml,Nestea,CH,Nestlé S.A.,CA,https://wastebase.org/#/o/59163cd7-c4b7-4834-b8f5-a5113e2084db,,2
00848503,Broccoli Crown,325 g,M&S Food,GB,Marks and Spencer plc,GB,https://wastebase.org/#/o/8e95169e-b45a-4c9c-b37f-fdde51861730,,1
0086169046332,Arborio Risotto Rice,500g,Waitrose,GB,John Lewis Partnership Plc,GB,https://wastebase.org/#/o/c1b440e0-2566-42b0-95cc-65409d7d4df1,,1
0087000007888,White Rum,200 ml,Captain Morgan,GB,Diageo Plc,CA,https://wastebase.org/#/o/359bffc0-5baa-44dc-9548-60e400943c13,,1
0087000007895,White Rum,375 ml,Captain Morgan,GB,Diageo Plc,CA,https://wastebase.org/#/o/359bffc0-5baa-44dc-9548-60e400943c13,,7
0088004400453,Vodka,375 ml,Red Tassel,UK,UNKNOWN_ORG,CA,https://wastebase.org/#/o/00000000-0000-0000-0000-000000000001,,3
0088004400712,Cinnamon Whisky,375 ml,Fireball,US,"Sazerac Company, Inc.",CA,https://wastebase.org/#/o/12d1b14a-1408-4be1-80bf-18ac56f537a6,,5
0088004400729,Cinnamon Whisky,200 ml,Fireball,US,"Sazerac Company, Inc.",CA,https://wastebase.org/#/o/12d1b14a-1408-4be1-80bf-18ac56f537a6,,3
0088544016794,Southern Comfort,200 ml,Southern Comfort,US,"Sazerac Company, Inc.",CA,https://wastebase.org/#/o/12d1b14a-1408-4be1-80bf-18ac56f537a6,,4
00943888,White Chocolate Milkshake,300 ml,M&S Food,GB,Marks and Spencer plc,GB,https://wastebase.org/#/o/8e95169e-b45a-4c9c-b37f-fdde51861730,,1
0095188003189,Mango Fruit Drink,300 ml,Tampico Irresistible,US,Tampico Beverages INC,GH,https://wastebase.org/#/o/9ba06c89-d3ce-4164-91f5-59f9c032a7d4,,22
0095188990342,Tampico Drink,1.0 L,Tampico,US,Houchens Industries Inc.,GH,https://wastebase.org/#/o/3626e7ac-e6c3-4269-a399-0c0421135c28,,83
0095188993008,Fruit Drink,300 ml,Tampico,US,Houchens Industries Inc.,GH,https://wastebase.org/#/o/3626e7ac-e6c3-4269-a399-0c0421135c28,,134
0095188995002,Tampico,500 ml,Tampico,US,Houchens Industries Inc.,GH,https://wastebase.org/#/o/3626e7ac-e6c3-4269-a399-0c0421135c28,,274
0096619224319,Omega-3,1L,Kirkland Signature,US,Costco Wholesale Corporation,CA,https://wastebase.org/#/o/82542c71-e5b8-433b-a1ed-81e08e14b67f,,1
0096619228539,Sparkling Black Raspberry,503 ml,Kirkland Signature,US,Costco Wholesale Corporation,CA,https://wastebase.org/#/o/82542c71-e5b8-433b-a1ed-81e08e14b67f,,1
0096619321841,Natural Spring Water,500 ml,Kirkland Signature,US,Costco Wholesale Corporation,CA,https://wastebase.org/#/o/82542c71-e5b8-433b-a1ed-81e08e14b67f,,41
0096619381784,Spring Water,500 ml,Kirkland Signature,US,Costco Wholesale Corporation,CA,https://wastebase.org/#/o/82542c71-e5b8-433b-a1ed-81e08e14b67f,,12
0096619381784,Spring Water,500 ml,Kirkland Signature,US,Costco Wholesale Corporation,GB,https://wastebase.org/#/o/82542c71-e5b8-433b-a1ed-81e08e14b67f,,2
0096619482016,Spring Water,500 ml,Kirkland Signature,US,Costco Wholesale Corporation,GB,https://wastebase.org/#/o/82542c71-e5b8-433b-a1ed-81e08e14b67f,,3
0096619676859,Sport Fruit Punch,591 ml,Kirkland Signature,US,Costco Wholesale Corporation,CA,https://wastebase.org/#/o/82542c71-e5b8-433b-a1ed-81e08e14b67f,,1
0100007264365,yoghurt natural,500 ml,Joy,RW,Tuma 250,RW,https://wastebase.org/#/o/6cae578e-a5de-4480-b591-38e57a826b21,,13
011111262683,Axe Appolo,473 ml,Axe,GB,Unilever Plc,CA,https://wastebase.org/#/o/909d4d9f-4537-4a18-bb1b-cf8f3c8304bc,,1
0111251461301,Berries Flavoured Carbonated Soft drink,400 ml,Afiya,TZ,Watercom (T) Ltd,TZ,https://wastebase.org/#/o/888420e1-1259-4c47-adfe-30740e9afa49,,2
0111471480311,Flavoured Carbonated Soft drink,400 ml,Afya,TZ,Watercom (T) Ltd,TZ,https://wastebase.org/#/o/888420e1-1259-4c47-adfe-30740e9afa49,,16
01117110,Salt,500,Cerebos,ZA,The Bud Group,ZA,https://wastebase.org/#/o/35e95de5-c909-47fd-9974-4768ac8a8cc9,,1
01125382,Scottish Fresh Semi-Skimmed Milk,2.272 L,Sainsbury's,GB,J Sainsbury plc,GB,https://wastebase.org/#/o/5f838907-d73e-4fb2-b6f9-952d19ce1105,,1
011313012253,liquid mousse hair spray,355 ml,Fantasia,US,Fantasia,RW,https://wastebase.org/#/o/eb8a9dc5-ad0f-4ca1-bfc3-b450b586cac7,,11
0118624877363,Penne,500 g,Cucina,DE,ALDI Einkauf SE & Co. oHG,GB,https://wastebase.org/#/o/3642cf76-4a7b-4304-a535-e96ae4a83c79,,1
0120112829792,Festa Energy,400 ml,Festa,CD,Swissta RDC S.A.R.L,CD,https://wastebase.org/#/o/0ebd85d3-3a25-4f6b-a568-9d5cd18b2d63,,50
0121210011058,Whater,750 ml,Swissta,CD,Swissta RDC S.A.R.L,CD,https://wastebase.org/#/o/0ebd85d3-3a25-4f6b-a568-9d5cd18b2d63,,1
0126910002016,Eau de Source,1.5 L,Aden,KM,Aden SARL,TZ,https://wastebase.org/#/o/b229ec67-455b-4ead-8a3c-a5e5df3e5225,,48
01480030,Water,150 ml,Supermont,CM,Source du Pays S.A,CM,https://wastebase.org/#/o/25e0b5dd-a8c2-45eb-9c34-1b167deea46a,,10
0157271161609,G-Zero Berry,591 ml,Gatorade,US,"Pepsico, Inc",CA,https://wastebase.org/#/o/fa6fbb15-8b61-4e1d-867f-db43d9d31fd3,,1
016571911225,Black Rasberry,503 ml,Sparkling Ice,US,"TALKING RAIN BEVERAGE COMPANY, INC.",CA,https://wastebase.org/#/o/a7deffed-62b3-4bff-99bb-6b6087d6abe3,,3
016571920449,Lemon Lime,500 ml,Sparkling Ice,US,"TALKING RAIN BEVERAGE COMPANY, INC.",CA,https://wastebase.org/#/o/a7deffed-62b3-4bff-99bb-6b6087d6abe3,,2
016571940249,Kiwi Strawberry,503 ml,Sparkling Ice,US,"TALKING RAIN BEVERAGE COMPANY, INC.",CA,https://wastebase.org/#/o/a7deffed-62b3-4bff-99bb-6b6087d6abe3,,3
016571951580,Cherry Limeade,500 ml,Sparkling Ice,US,"TALKING RAIN BEVERAGE COMPANY, INC.",CA,https://wastebase.org/#/o/a7deffed-62b3-4bff-99bb-6b6087d6abe3,,8
016571953485,Sparkling Ice Pink Grapefruit,503 ml,Sparkling Ice,US,"TALKING RAIN BEVERAGE COMPANY, INC.",CA,https://wastebase.org/#/o/a7deffed-62b3-4bff-99bb-6b6087d6abe3,,7
016571957711,Peach Nectarine Flavored Sparkling Water,503 ml,Sparkling Ice,US,"TALKING RAIN BEVERAGE COMPANY, INC.",CA,https://wastebase.org/#/o/a7deffed-62b3-4bff-99bb-6b6087d6abe3,,20
016600000760,Ginger Ale,710 ml,Schweppes,US,Coca-Cola,CA,https://wastebase.org/#/o/c3710738-2999-4396-a284-6b70bf737fe6,,1
016600010240,Ginger Ale,591ml,Schweppes,US,Coca-Cola,CA,https://wastebase.org/#/o/c3710738-2999-4396-a284-6b70bf737fe6,,4
017273504494,Real Mayonnaise,473 ml,American Garden,US,Global Export Marketing Co. Ltd.,RW,https://wastebase.org/#/o/7c77eeb9-6b2e-4554-a985-1596ef7cf811,,4
017273504517,Mayonnaise,887 ml,American Garden,US,Global Export Marketing Co. Ltd.,RW,https://wastebase.org/#/o/7c77eeb9-6b2e-4554-a985-1596ef7cf811,,104
0180854000101,RedBull Original,250 ml,Red Bull,AT,Red Bull GmbH,CA,https://wastebase.org/#/o/bc9cc996-9c5b-455d-b385-4cb7d6461f93,,1
0180854000309,SugarFree,250 ml,Red Bull,AT,Red Bull GmbH,CA,https://wastebase.org/#/o/bc9cc996-9c5b-455d-b385-4cb7d6461f93,,1
019063001138,Raspberry Lemon,502 ml,Fruit2O,US,Harvest Hill Beverage Company,CA,https://wastebase.org/#/o/5856be1e-075e-4642-be6d-b0fc646e41d0,,3
019063001169,Mixed Berry,502 ml,Fruit2O,US,Harvest Hill Beverage Company,CA,https://wastebase.org/#/o/5856be1e-075e-4642-be6d-b0fc646e41d0,,2
019063001176,Strawberry,502 ml,Fruit2O,US,Harvest Hill Beverage Company,CA,https://wastebase.org/#/o/5856be1e-075e-4642-be6d-b0fc646e41d0,,2
0193603751018,delight yoghurt,250 ml,Zirakamwa Dairy,RW,ZIRAKAMWA MEZA NYANZA DAIRY LTD,RW,https://wastebase.org/#/o/897a9b8a-e69c-4910-bf6c-533e34f04925,,2
0194283300138,Spring water,500 ml,Circle K,CA,Alimentation Couche-Tard Inc.,CA,https://wastebase.org/#/o/0bc71ff1-8ea3-465c-a56a-b9b9496b84d2,,3
0196633965912,Spring Water,500 ml,Kirkland Signature,US,Costco Wholesale Corporation,GB,https://wastebase.org/#/o/82542c71-e5b8-433b-a1ed-81e08e14b67f,,6
0211401180301,mo chungwa,300 ml,Mo,TZ,METL Group,TZ,https://wastebase.org/#/o/ead953e7-a526-4ced-970d-f403daaf9c7a,,1
0221101020081,Drinking Water,600 ml,Dew Drop,TZ,Dew Drop Drinks Co.Ltd,TZ,https://wastebase.org/#/o/b122e0c5-b565-4c7f-98c9-c7456ac735e6,,6
0225818220123,mo energy,400 ml,Mo Xtra,TZ,METL Group,TZ,https://wastebase.org/#/o/ead953e7-a526-4ced-970d-f403daaf9c7a,,1
025833821219,Oleo,1 L,San drop,MZ,Gein Group,MZ,https://wastebase.org/#/o/45c04382-9034-4d6b-abbb-92daff751d13,,2
028400017244,Puffs,200 g,Cheetos,US,"Pepsico, Inc",GB,https://wastebase.org/#/o/fa6fbb15-8b61-4e1d-867f-db43d9d31fd3,,1
0284613110015,Hill Water,1.0 L,Hill Water,TZ,Hill Group,TZ,https://wastebase.org/#/o/bd4f2b11-425f-4423-a549-89741c8c5318,,29
0284818120130,mo xtra,400 ml,Mo Xtra,TZ,METL Group,TZ,https://wastebase.org/#/o/ead953e7-a526-4ced-970d-f403daaf9c7a,,1
02915128,World Cola,1 L,World Cola,FR,Groupe Castel,CM,https://wastebase.org/#/o/7513edeb-3054-4478-86b1-7fe375abb7f0,,1
0294292007636,Free range chicken breast fillets,100 g,Co-op,GB,CO-OPERATIVE GROUP LIMITED,GB,https://wastebase.org/#/o/9fca3aa4-e021-4b06-acff-6b8ebf36dd38,,1
031200019042,Diet Cranberry,739 ml,Ocean Spray,US,"Ocean Spray Cranberries, Inc.",CA,https://wastebase.org/#/o/01f01c18-6923-440e-854a-8f4419300790,,3
03257340,Scottish Strawberries,400 g,Tesco,GB,Tesco PLC,GB,https://wastebase.org/#/o/9564612d-8467-47d1-b730-d07b25946cc6,,1
03260630,Jaffa Easy Peelers,600 g,Jaffa,UK,UNKNOWN_ORG,GB,https://wastebase.org/#/o/00000000-0000-0000-0000-000000000001,,3
03266090,Small apples,500 g,Tesco,GB,Tesco PLC,GB,https://wastebase.org/#/o/9564612d-8467-47d1-b730-d07b25946cc6,,1
03284766,Large Flat Mushrooms,250 g,Tesco,GB,Tesco PLC,GB,https://wastebase.org/#/o/9564612d-8467-47d1-b730-d07b25946cc6,,1
03403198,King Edward Potatoes,2.0 kg,Tesco,GB,Tesco PLC,GB,https://wastebase.org/#/o/9564612d-8467-47d1-b730-d07b25946cc6,,1
0342242017508,vodka,50 ml,Absolut,FR,Pernod Richard,GB,https://wastebase.org/#/o/12ad4551-65b8-42cc-8804-34417ef51906,,1
03436271,Mangetout,180 g,Tesco,GB,Tesco PLC,GB,https://wastebase.org/#/o/9564612d-8467-47d1-b730-d07b25946cc6,,1
03441190,British Carrots,800 g,Tesco,GB,Tesco PLC,GB,https://wastebase.org/#/o/9564612d-8467-47d1-b730-d07b25946cc6,,1
0380003562164,Eau de Table,600ml,USA,CD,MOUNTAIN GROUP,CD,https://wastebase.org/#/o/f2b39812-2bb3-41fa-b7ac-e35c5c932722,,53
0411811050311,Berry flavoured Carbonated Soft Drink,300 ml,Mo Xtra,TZ,METL Group,TZ,https://wastebase.org/#/o/ead953e7-a526-4ced-970d-f403daaf9c7a,,5
0412008130274,Sparletta,1.0 L,Sparletta,US,Coca-Cola,MZ,https://wastebase.org/#/o/c3710738-2999-4396-a284-6b70bf737fe6,,402
0418008118144,Drinking Water,500 ml,Kilimanjaro,US,Coca-Cola,TZ,https://wastebase.org/#/o/c3710738-2999-4396-a284-6b70bf737fe6,,21
04318224,London Oat Digestive,40 g,McBerry,GH,Twellium Industry Limited,GH,https://wastebase.org/#/o/8fc955b3-5588-4f33-8412-bc3a4d44c144,,50
044000045432,Golden Oreo,10 g,Oreo,US,"Mondelēz International, Inc.",US,https://wastebase.org/#/o/ed1ea69c-519a-43c6-8bfa-72d34c987d5d,,1
0454023260000,Agua mineral natural,8.0 L,Monssalus,ES,"AGUA MINERAL CRISTALINA, S.L.",GB,https://wastebase.org/#/o/655a09ab-4437-4d4e-bf31-033aadbeea45,,1
04540922,G2 Orange,591 ml,Gatorade,US,"Pepsico, Inc",CA,https://wastebase.org/#/o/fa6fbb15-8b61-4e1d-867f-db43d9d31fd3,,1
045836006000,Castor oil,213 g,Hollywood Beauty Products,US,Hollywood Beauty,MW,https://wastebase.org/#/o/031c9965-4ef1-4628-b15c-07943b735ad6,,52
045836006000,Castor oil,213 g,Hollywood Beauty Products,US,Hollywood Beauty,RW,https://wastebase.org/#/o/031c9965-4ef1-4628-b15c-07943b735ad6,,6
04772248,Bigoo Cola Drink,350 ml,Bigoo,GH,Twellium Industry Limited,GH,https://wastebase.org/#/o/8fc955b3-5588-4f33-8412-bc3a4d44c144,,46
048500017852,Orange Juice,355ml,Tropicana,FR,PAI Partners,CA,https://wastebase.org/#/o/d1f802b7-7340-498b-a720-6fc8dd64850f,,6
048500203545,Orange Juice,1.54 L,Tropicana,FR,PAI Partners,CA,https://wastebase.org/#/o/d1f802b7-7340-498b-a720-6fc8dd64850f,,2
048500203545,Orange Juice,1.54 L,Tropicana,FR,PAI Partners,UG,https://wastebase.org/#/o/d1f802b7-7340-498b-a720-6fc8dd64850f,,20
048500205549,Orange,1.36 L,Tropicana,FR,PAI Partners,CA,https://wastebase.org/#/o/d1f802b7-7340-498b-a720-6fc8dd64850f,,1
048500205556,Orange Tangerine,1.36 L,Tropicana,FR,PAI Partners,CA,https://wastebase.org/#/o/d1f802b7-7340-498b-a720-6fc8dd64850f,,1
04853131,Apple,325 ml,Tropicana,FR,PAI Partners,CA,https://wastebase.org/#/o/d1f802b7-7340-498b-a720-6fc8dd64850f,,1
050200012976,Sunny D 5% Juice,500 ml,SunnyD,US,Harvest Hill Beverage Company,CA,https://wastebase.org/#/o/5856be1e-075e-4642-be6d-b0fc646e41d0,,3
050200012990,Smooth Orange,500 ml,SunnyD,US,Harvest Hill Beverage Company,CA,https://wastebase.org/#/o/5856be1e-075e-4642-be6d-b0fc646e41d0,,6
050428451823,italian seasoning,21g,gold emblem,UK,UNKNOWN_ORG,TZ,https://wastebase.org/#/o/00000000-0000-0000-0000-000000000001,,1
0526950002012,Mineral Water,500 ml,Aden,KM,Aden SARL,MZ,https://wastebase.org/#/o/b229ec67-455b-4ead-8a3c-a5e5df3e5225,,3
054900001452,Cream Soda,500 ml,Dr. Pepper,US,Keurig Dr Pepper Inc.,CA,https://wastebase.org/#/o/08d08755-55fa-4b19-aed1-dfe64a79e8f1,,1
05490733,Dr. Pepper Soda,591 ml,Dr. Pepper,US,Keurig Dr Pepper Inc.,CA,https://wastebase.org/#/o/08d08755-55fa-4b19-aed1-dfe64a79e8f1,,15
05544202,Fruit Punch,591ml,Gatorade,US,"Pepsico, Inc",CA,https://wastebase.org/#/o/fa6fbb15-8b61-4e1d-867f-db43d9d31fd3,,1
055577106303,Perform Lemon Lime,950 ml,Gatorade,US,"Pepsico, Inc",CA,https://wastebase.org/#/o/fa6fbb15-8b61-4e1d-867f-db43d9d31fd3,,2
055577106310,Orange,950ml,Gatorade,US,"Pepsico, Inc",CA,https://wastebase.org/#/o/fa6fbb15-8b61-4e1d-867f-db43d9d31fd3,,2
055577160299,Gatorade Frost,710 ml,Gatorade,US,"Pepsico, Inc",CA,https://wastebase.org/#/o/fa6fbb15-8b61-4e1d-867f-db43d9d31fd3,,1
055577420232,Lemon Lime,591 ml,Gatorade,US,"Pepsico, Inc",CA,https://wastebase.org/#/o/fa6fbb15-8b61-4e1d-867f-db43d9d31fd3,,3
055577420249,Orange Gatorade,591 ml,Gatorade,US,"Pepsico, Inc",CA,https://wastebase.org/#/o/fa6fbb15-8b61-4e1d-867f-db43d9d31fd3,,10
055577420263,Fruit Punch,591 ml,Gatorade,US,"Pepsico, Inc",CA,https://wastebase.org/#/o/fa6fbb15-8b61-4e1d-867f-db43d9d31fd3,,2
055577420270,Cool Blue,591 ml,Gatorade,US,"Pepsico, Inc",CA,https://wastebase.org/#/o/fa6fbb15-8b61-4e1d-867f-db43d9d31fd3,,10
055577420270,Cool Blue,591 ml,Gatorade,US,"Pepsico, Inc",UG,https://wastebase.org/#/o/fa6fbb15-8b61-4e1d-867f-db43d9d31fd3,,5
055577420508,Gatorade Orange,591 ml,Gatorade,US,"Pepsico, Inc",CA,https://wastebase.org/#/o/fa6fbb15-8b61-4e1d-867f-db43d9d31fd3,,1
055577420751,Gatorade Fruit Punch,591 ml,Gatorade,US,"Pepsico, Inc",CA,https://wastebase.org/#/o/fa6fbb15-8b61-4e1d-867f-db43d9d31fd3,,2
055577420928,G2 Orange Half The Sugar,500 ml,Gatorade,US,"Pepsico, Inc",CA,https://wastebase.org/#/o/fa6fbb15-8b61-4e1d-867f-db43d9d31fd3,,10
055577420935,Fruit Punch  Half Sugar,591ml,Gatorade,US,"Pepsico, Inc",CA,https://wastebase.org/#/o/fa6fbb15-8b61-4e1d-867f-db43d9d31fd3,,3
055577420942,G2 Half The Sugar Orange,591 ml,Gatorade,US,"Pepsico, Inc",CA,https://wastebase.org/#/o/fa6fbb15-8b61-4e1d-867f-db43d9d31fd3,,12
055577420959,Half the Sugar Blueberry Pomegranate,591 ml,Gatorade,US,"Pepsico, Inc",CA,https://wastebase.org/#/o/fa6fbb15-8b61-4e1d-867f-db43d9d31fd3,,1
055577421000,Fruit Punch,710 ml,Gatorade,US,"Pepsico, Inc",CA,https://wastebase.org/#/o/fa6fbb15-8b61-4e1d-867f-db43d9d31fd3,,5
055577421017,Lemon Lime,710 ml,Gatorade,US,"Pepsico, Inc",CA,https://wastebase.org/#/o/fa6fbb15-8b61-4e1d-867f-db43d9d31fd3,,1
055577421024,Cool Blue,710ml,Gatorade,US,"Pepsico, Inc",CA,https://wastebase.org/#/o/fa6fbb15-8b61-4e1d-867f-db43d9d31fd3,,8
055577423875,Fruit Punch Half Sugar,591ml,Gatorade,US,"Pepsico, Inc",CA,https://wastebase.org/#/o/fa6fbb15-8b61-4e1d-867f-db43d9d31fd3,,4
055577423882,Half the Sugar - Grape,591ml,Gatorade,US,"Pepsico, Inc",CA,https://wastebase.org/#/o/fa6fbb15-8b61-4e1d-867f-db43d9d31fd3,,3
055577425145,Blueberry Half the Sugar,710 ml,Gatorade,US,"Pepsico, Inc",CA,https://wastebase.org/#/o/fa6fbb15-8b61-4e1d-867f-db43d9d31fd3,,1
055742357837,White Vinegar,500 ml,Compliments,CA,Empire Company Limited,CA,https://wastebase.org/#/o/5fcf39bd-870f-4cee-bc8f-16e2c93077c0,,3
056000004609,Crush Orange,710mL,Crush,US,Keurig Dr Pepper Inc.,CA,https://wastebase.org/#/o/08d08755-55fa-4b19-aed1-dfe64a79e8f1,,1
05601591000025,água da nascente,1.5 L,Serra da Pehna,PT,Lactogal Produtos Alimentares S.A.,MZ,https://wastebase.org/#/o/7656508c-79ed-4576-a5eb-c35175b84f29,,13
05609008,Orange Soda,2.0 L,Crush,US,Keurig Dr Pepper Inc.,CA,https://wastebase.org/#/o/08d08755-55fa-4b19-aed1-dfe64a79e8f1,,4
0565161370718,Huile Végétale,5000ml,REGINA,CD,FoodLife,CD,https://wastebase.org/#/o/b8136b94-ca62-4ed4-b7de-b53c5b9e38ad,,1
05654309,Crush Orange,591 ml,Canada Dry,US,Keurig Dr Pepper Inc.,CA,https://wastebase.org/#/o/08d08755-55fa-4b19-aed1-dfe64a79e8f1,,5
05654406,Crush Grape,591 ml,Canada Dry,US,Keurig Dr Pepper Inc.,CA,https://wastebase.org/#/o/08d08755-55fa-4b19-aed1-dfe64a79e8f1,,3
05654503,Crush Cream Soda,591 ml,Crush,US,Keurig Dr Pepper Inc.,CA,https://wastebase.org/#/o/08d08755-55fa-4b19-aed1-dfe64a79e8f1,,4
05726158,G Zero,591 ml,Gatorade,US,"Pepsico, Inc",CA,https://wastebase.org/#/o/fa6fbb15-8b61-4e1d-867f-db43d9d31fd3,,3
057271160001,Frost,950 ml,Gatorade,US,"Pepsico, Inc",CA,https://wastebase.org/#/o/fa6fbb15-8b61-4e1d-867f-db43d9d31fd3,,1
057271160087,Frost Summit Storm,710 ml,Gatorade,US,"Pepsico, Inc",CA,https://wastebase.org/#/o/fa6fbb15-8b61-4e1d-867f-db43d9d31fd3,,1
057271160278,Gatorade Frost,591 ml,Gatorade,US,"Pepsico, Inc",CA,https://wastebase.org/#/o/fa6fbb15-8b61-4e1d-867f-db43d9d31fd3,,1
057271162562,G Zero Orange,591 ml,Gatorade,US,"Pepsico, Inc",CA,https://wastebase.org/#/o/fa6fbb15-8b61-4e1d-867f-db43d9d31fd3,,7
057271162586,G Zero Lemon Lime,591 ml,Gatorade,US,"Pepsico, Inc",CA,https://wastebase.org/#/o/fa6fbb15-8b61-4e1d-867f-db43d9d31fd3,,4
057271162609,Berry G Zero,590 ml,Gatorade,US,"Pepsico, Inc",CA,https://wastebase.org/#/o/fa6fbb15-8b61-4e1d-867f-db43d9d31fd3,,4
057271162647,Gatorade Zero Berry,591 ml,Gatorade,US,"Pepsico, Inc",CA,https://wastebase.org/#/o/fa6fbb15-8b61-4e1d-867f-db43d9d31fd3,,5
057271162722,Gatorade Cool Blue,355mL,Gatorade,US,"Pepsico, Inc",CA,https://wastebase.org/#/o/fa6fbb15-8b61-4e1d-867f-db43d9d31fd3,,2
057271162746,Gatorade Orange,355 ml,Gatorade,US,"Pepsico, Inc",CA,https://wastebase.org/#/o/fa6fbb15-8b61-4e1d-867f-db43d9d31fd3,,1
057271162760,Perform Fruit Punch,355 ml,Gatorade,US,"Pepsico, Inc",CA,https://wastebase.org/#/o/fa6fbb15-8b61-4e1d-867f-db43d9d31fd3,,1
057271163088,G Zero Fruit Punch,710ml,Gatorade,US,"Pepsico, Inc",CA,https://wastebase.org/#/o/fa6fbb15-8b61-4e1d-867f-db43d9d31fd3,,2
057271163095,G2 Cool Blue,710 ml,Gatorade,US,"Pepsico, Inc",CA,https://wastebase.org/#/o/fa6fbb15-8b61-4e1d-867f-db43d9d31fd3,,5
057271163101,Black fly Vodka Mixed Berry,400 ml,Black Fly,CA,Black Fly Beverage Company,CA,https://wastebase.org/#/o/0c6f8836-e3e7-4e82-8168-4d21fe362943,,3
057271163415,Gatorlyte Cherry Lime,591 ml,Gatorade,US,"Pepsico, Inc",CA,https://wastebase.org/#/o/fa6fbb15-8b61-4e1d-867f-db43d9d31fd3,,1
057271163453,G Fit,828 ml,Gatorade,US,"Pepsico, Inc",CA,https://wastebase.org/#/o/fa6fbb15-8b61-4e1d-867f-db43d9d31fd3,,1
057271163477,Fit Tropical Mango,828ml,Gatorade,US,"Pepsico, Inc",CA,https://wastebase.org/#/o/fa6fbb15-8b61-4e1d-867f-db43d9d31fd3,,1
